receiver_deployment_id,receiver_name,purchasing_organisation,receiver_project_name,receiver_status,receiver_deployment_datetime,installation_name,station_name,receiver_deployment_longitude,receiver_deployment_latitude,depth_below_surface,receiver_recovery_datetime,receiver_recovery_longitude,receiver_recovery_latitude,active
111195205,VR2W-103562,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-16 03:22:00,Wenlock River,Ling Creek Upstream,142.10936,-12.31724,2.0,2014-09-09 03:45:00,142.10936,-12.31724,NO
111194803,VR2W-122937,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-16 03:16:00,Wenlock River,Bullshark Camp,142.2009,-12.37438,2.0,2014-09-11 01:40:00,142.2009,-12.37438,NO
111194825,VR2W-122936,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-16 03:14:00,Wenlock River,Stones upstream,142.176252,-12.387081,2.0,2014-09-08 23:30:00,142.176252,-12.387081,NO
111195367,VR2W-122938,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-16 03:10:00,Wenlock River,Rifle Bird Bend Downstream,142.1234582,-12.39095438,2.0,2014-09-14 05:05:00,142.1234582,-12.39095438,NO
111195374,VR2W-122935,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-16 03:07:00,Wenlock River,Rifle Bird Creek,142.1234,-12.39092,2.0,2014-09-14 05:05:00,142.1234,-12.39092,NO
111319094,VR2W-110445,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-16 02:50:00,Wenlock River,Woodfords,142.2016551,-12.39733351,2.0,2014-09-13 06:00:00,142.2016551,-12.39733351,NO
111353158,VR2W-120527,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2013-08-16 01:09:00,Wenlock River,Speartooth 2,141.95874,-12.29569,,2014-10-25 00:00:00,141.95874,-12.29569,NO
111319007,VR2W-122934,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-16 01:00:00,Wenlock River,Stones Downstream,142.17342,-12.38822,2.0,2014-09-13 06:22:00,142.17342,-12.38822,NO
111195381,VR2W-110431,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-16 00:43:00,Wenlock River,Rifle Bird Mid,142.12788,-12.38935,2.0,2014-09-14 04:30:00,142.12788,-12.38935,NO
111194980,VR2W-114073,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-16 00:38:00,Wenlock River,Jut Out Upstream 1,142.0687,-12.27012,2.0,2014-10-28 03:11:00,142.0687,-12.27012,NO
111319021,VR2W-110441,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-16 00:19:00,Wenlock River,Tentpole Mouth 3,141.9225,-12.25707,2.0,2014-10-23 05:54:00,141.9225,-12.25707,NO
111194973,VR2W-110434,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-16 00:02:00,Wenlock River,Jut Out Midstream,142.0552994,-12.27265983,2.0,2014-10-28 02:38:00,142.0552994,-12.27265983,NO
111194987,VR2W-110436,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-15 23:24:00,Wenlock River,Ling Creek,142.13383,-12.31391,2.0,2014-10-28 07:00:00,142.13383,-12.31391,NO
111353169,VR2W-120523,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2013-08-15 22:17:00,Wenlock River,Coolibah 2,142.176249,-12.387077,,2014-10-25 00:00:00,142.176249,-12.387077,NO
111194915,VR2W-122987,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-15 22:00:00,Wenlock River,Ducie Mouth Upstream,142.04137,-12.01451,2.0,2014-10-26 03:07:00,142.04137,-12.01451,NO
111195264,VR2W-122984,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2013-08-15 21:10:00,Wenlock River,Namaleeda Upstream,141.959,-11.96698,2.0,2014-09-09 03:45:00,141.959,-11.96698,NO
111195257,VR2W-122999,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2013-08-15 21:00:00,Wenlock River,Namaleeda Downstream,141.94997,-11.96829,2.0,2014-09-09 03:45:00,141.94997,-11.96829,NO
136931834,VR2W-120524,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-15 14:00:00,Wenlock River,Speartooth 1,141.97029,-12.26958,,2014-10-24 14:00:00,141.97029,-12.26958,NO
111194889,VR2W-110438,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-15 04:20:00,Wenlock River,Ducie 2,142.2791244,-12.10876353,2.0,2014-09-08 04:52:00,142.2791244,-12.10876353,NO
111194886,VR2W-110437,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-15 03:43:00,Wenlock River,Ducie 1,142.278685,-12.10689319,2.0,2014-09-08 04:15:00,142.278685,-12.10689319,NO
111319297,VR2W-110443,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-13 04:39:00,Wenlock River,Tentpole Upstream 1,141.93253,-12.31295,2.0,2014-10-24 06:35:00,141.93253,-12.31295,NO
111194649,VR2W-114072,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-13 00:40:00,Wenlock River,Batavia 2,141.89803,-12.19477,2.0,2014-10-22 03:48:00,141.89883,-12.19463,NO
111194646,VR2W-114078,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2013-08-13 00:17:37,Wenlock River,Batavia 1,141.8947279,-12.19545588,2.0,2014-10-22 01:40:00,141.8947279,-12.19545588,NO
111319063,VR2W-105792,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2013-08-12 22:30:00,Wenlock River,Wenlock Mouth A,141.92938,-12.09706,2.0,2014-10-24 05:43:00,141.92938,-12.09706,NO
111194892,VR2W-101146,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-12 06:10:00,Wenlock River,Ducie Mouth Downriver,142.04007,-12.02523,2.0,2014-10-26 03:23:00,142.04007,-12.02523,NO
111195275,VR2W-114076,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-09 03:17:00,Wenlock River,Nimrod Creek,142.26059,-12.36623,2.0,2014-09-11 06:20:00,142.26059,-12.36623,NO
111194963,VR2W-114071,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-09 02:40:00,Wenlock River,Jabaru upstream,142.25724,-12.37097,2.0,2014-09-13 03:15:00,142.25724,-12.37097,NO
111318915,VR2W-114070,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-09 02:20:00,Wenlock River,Jabaru midstream,142.25605,-12.37198,2.0,2014-09-11 06:40:00,142.25605,-12.37198,NO
111194876,VR2W-122988,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-07 06:35:00,Wenlock River,DUC1,142.04118,-11.9959,2.0,2014-10-26 01:57:00,142.04118,-11.9959,NO
111194879,VR2W-122985,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-07 05:55:00,Wenlock River,DUC2,142.10773,-11.9872,2.0,2014-10-26 01:26:00,142.10773,-11.9872,NO
111319080,VR2W-122986,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-06 08:00:00,Wenlock River,WNM,141.94333,-12.14908,2.0,2014-10-23 00:26:00,141.94333,-12.14908,NO
111319087,VR2W-122983,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-04 07:20:00,Wenlock River,WNTH,141.94643,-12.26239,2.0,2014-10-25 00:28:00,141.94643,-12.26239,NO
111319049,VR2W-122981,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-04 06:20:00,Wenlock River,TPTWIN,141.9137,-12.28199,2.0,2015-12-07 00:43:00,141.9137,-12.28199,NO
111319056,VR2W-122982,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-04 04:00:00,Wenlock River,TPUPP,141.96608,-12.33315,2.0,2014-10-24 05:43:00,141.96608,-12.33315,NO
111319101,VR2W-123002,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-03 23:00:00,Wenlock River,WTTPDS,141.89717,-12.23126,2.0,2014-10-24 23:46:00,141.89717,-12.23126,NO
38937979,VR2W-120527,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-11-26 08:01:59,Wenlock River,Speartooth 2,141.95874,-12.29569,3.0,2013-08-14 01:37:18,141.95874,-12.29569,NO
38937976,VR2W-120524,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-11-26 08:00:42,Wenlock River,Speartooth 1,141.97029,-12.26902,3.0,2013-08-15 13:16:00,141.97029,-12.26902,NO
29838685,VR2W-114073,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-09-01 07:29:37,Wenlock River,Jut Out Upstream 1,142.06869,-12.27011601,3.0,2013-08-16 00:22:04,142.06869,-12.27011601,NO
29838649,VR2W-110434,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-09-01 06:56:18,Wenlock River,Jut Out Midstream,142.0552994,-12.27265983,3.0,2013-08-15 23:50:21,142.0552994,-12.27265983,NO
29838626,VR2W-107437,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-09-01 06:13:19,Wenlock River,Jut Out Downstream,142.0452832,-12.28155269,3.0,2013-08-15 23:37:33,142.0452832,-12.28155269,NO
29838661,VR2W-110440,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-09-01 05:31:39,Wenlock River,Island Haul Out,142.0175825,-12.26996832,3.0,2013-08-18 01:23:03,142.0175825,-12.26996832,NO
29838664,VR2W-110441,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-09-01 03:00:18,Wenlock River,Tentpole Mouth 3,141.9049701,-12.24828039,3.0,2013-08-16 00:01:00,141.9049701,-12.24828039,NO
77640387,VR2W-120525,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-09-01 00:28:02,Wenlock River,Island Midstream,141.9930063,-12.27451835,,2013-08-18 07:10:41,141.9930063,-12.27451835,NO
29838715,VR2W-120526,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-09-01 00:14:06,Wenlock River,Tentpole Mouth 2,141.915977,-12.26171499,3.0,2013-08-20 22:28:34,141.915977,-12.26171499,NO
29838638,VR2W-103565,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2012-08-31 23:30:00,Wenlock River,Rifle Bird Upstream,142.1339,-12.4027,3.0,2013-08-16 03:40:00,142.1339,-12.4027,NO
29838703,VR2W-120528,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2012-08-31 23:30:00,Wenlock River,Tentpole Mouth 1,141.9210224,-12.25928709,3.0,2013-08-15 14:00:00,141.9210224,-12.25928709,NO
29838709,VR2W-114077,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-24 07:50:56,Wenlock River,Gibson Waterhole,142.142,-12.38503,3.0,2013-08-17 02:42:32,142.142,-12.38503,NO
38937970,VR2W-120529,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-24 03:28:38,Wenlock River,Stones far Downstream,142.17106,-12.38798,3.0,2013-08-15 22:29:16,142.17106,-12.38798,NO
38937973,VR2W-120523,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-24 03:27:15,Wenlock River,Coolibah 2,142.178142,-12.38519,3.0,2013-08-08 23:54:24,142.17809,-12.38535,NO
29838623,VR2W-107436,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-24 02:38:22,Wenlock River,Bullshark Camp,142.20174,-12.37423,3.0,2013-08-16 00:05:59,142.20174,-12.37423,NO
29838706,VR2W-114076,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-23 06:44:07,Wenlock River,Nimrod Creek,142.2607714,-12.36586332,3.0,2013-08-09 03:06:00,142.2607714,-12.36586332,NO
29838679,VR2W-114071,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-23 06:13:17,Wenlock River,Jabaru,142.2552,-12.37285,3.0,2013-08-09 02:24:00,142.2552,-12.37285,NO
29838676,VR2W-114070,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-23 05:54:59,Wenlock River,Sawfish New,142.2428007,-12.37714562,3.0,2013-08-09 02:03:00,142.2428007,-12.37714562,NO
29838635,VR2W-107445,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-22 06:39:01,Wenlock River,Woodfords,142.2016551,-12.39733351,3.0,2013-08-16 21:12:55,142.2016551,-12.39733351,NO
29838632,VR2W-107442,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-22 05:22:57,Wenlock River,Stones upstream,142.176264,-12.387092,3.0,2013-08-15 12:32:45,142.178142,-12.38519,NO
29838620,VR2W-107435,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-22 03:47:20,Wenlock River,Stones Downstream,142.1735475,-12.38842171,3.0,2013-08-15 22:27:14,142.1735475,-12.38842171,NO
29838658,VR2W-110438,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-21 03:07:54,Wenlock River,Ducie 2,142.2791244,-12.10876353,3.0,2013-08-15 04:10:59,142.2791244,-12.10876353,NO
29838673,VR2W-110445,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-21 02:31:58,Wenlock River,Ducie 3,142.278097,-12.10461139,3.0,2013-08-15 23:42:16,142.278097,-12.10461139,NO
29838655,VR2W-110437,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-21 02:08:53,Wenlock River,Ducie 1,142.278685,-12.10689319,3.0,2013-08-15 03:41:32,142.278685,-12.10689319,NO
29838646,VR2W-110433,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-20 05:26:42,Wenlock River,Island Downstream,141.9758688,-12.27014291,3.0,2013-08-19 07:18:00,141.9758688,-12.27014291,NO
89414702,VR2W-101118,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-20 04:52:25,Wenlock River,Hudson,141.9668,-12.27774,,2013-08-16 00:18:51,141.9668,-12.27774,NO
29838682,VR2W-114072,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-20 03:11:56,Wenlock River,Batavia 2,141.8989,-12.19452,3.0,2013-08-13 00:37:07,141.8989,-12.19452,NO
29838712,VR2W-114078,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-20 02:15:52,Wenlock River,Batavia 1,141.8947,-12.19546,3.0,2013-08-13 00:17:37,141.8947,-12.19546,NO
29838727,VR2W-108477,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-19 22:42:34,Wenlock River,Namaleeda Downstream,141.94997,-11.96829,3.0,2013-08-15 23:45:26,141.94997,-11.96829,NO
29838724,VR2W-103972,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-19 22:26:33,Wenlock River,Namaleeda Upstream,141.959,-11.96698,3.0,2013-08-16 00:06:08,141.959,-11.96698,NO
29838718,VR2W-101146,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-19 05:10:43,Wenlock River,Ducie Mouth Downriver,142.03995,-12.02511,3.0,2013-08-12 06:01:31,142.03995,-12.02511,NO
29838721,VR2W-105954,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-19 05:06:04,Wenlock River,Ducie Mouth Upstream,142.04088,-12.013444,3.0,2013-08-15 23:45:23,142.04088,-12.013444,NO
84503225,VR2W-110432,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-19 03:40:37,Wenlock River,Wenlock Mouth B,141.92057,-12.09242,,2013-08-12 22:06:43,141.92057,-12.09242,NO
77640629,VR2W-105792,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-19 03:23:36,Wenlock River,Wenlock Mouth A,141.92938,-12.09706,,2013-08-12 22:27:53,141.92938,-12.09706,NO
29838617,VR2W-107434,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-18 04:47:04,Wenlock River,Ling Creek Downstream,142.0988687,-12.29221305,3.0,2013-08-15 22:54:48,142.0988687,-12.29221305,NO
29838605,VR2W-105624,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-18 04:18:38,Wenlock River,Sandfly Creek 1,142.1008765,-12.29217449,3.0,2013-08-16 17:39:44,142.1008765,-12.29217449,NO
29838614,VR2W-106280,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-18 03:56:41,Wenlock River,Ling Creek Midstream,142.11154,-12.3077,3.0,2013-08-16 00:16:40,142.11154,-12.3077,NO
29838652,VR2W-110436,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-18 03:35:28,Wenlock River,Ling Creek,142.113797,-12.313929,3.0,2013-08-15 23:21:46,142.113797,-12.313929,NO
29838611,VR2W-105979,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-18 03:12:57,Wenlock River,Ling Creek Upstream,142.1093183,-12.31722406,3.0,2013-08-15 23:22:45,142.1093183,-12.31722406,NO
29838629,VR2W-107439,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-18 02:22:45,Wenlock River,Rifle Bird Creek,142.121652,-12.39096603,3.0,2013-08-15 22:49:19,142.121652,-12.39096603,NO
29838608,VR2W-105791,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-18 01:51:51,Wenlock River,Rifle Bird Bend Downstream,142.1234582,-12.39095438,3.0,2013-08-15 22:38:01,142.1234582,-12.39095438,NO
29838641,VR2W-110431,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2012-08-18 01:33:28,Wenlock River,Rifle Bird Mid,142.12788,-12.38935,3.0,2013-08-16 00:41:29,142.12788,-12.38935,NO
23594646,VR2W-105954,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-12-13 11:45:55,Wenlock River,Ducie Mouth Upstream,142.04088,-12.013444,3.0,2012-08-19 04:55:24,142.04088,-12.013444,NO
23594656,VR2W-108477,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-12-13 11:43:18,Wenlock River,Namaleeda Downstream,141.94997,-11.96829,3.0,2012-08-19 22:37:34,141.94997,-11.96829,NO
23594653,VR2W-103972,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-12-13 11:42:28,Wenlock River,Namaleeda Upstream,141.959,-11.96698,3.0,2012-08-19 22:17:34,141.959,-11.96698,NO
136931828,VR2W-105792,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-12-12 14:00:00,Wenlock River,Wenlock mouth A,141.92938,-12.09706,,2012-08-18 14:00:00,141.92938,-12.09706,NO
23593367,VR2W-108486,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2011-08-31 23:30:00,Wenlock River,Rifle Bird Upstream,142.1339122,-12.40274739,3.0,2012-08-22 00:00:00,142.1339122,-12.40274739,NO
23594574,VR2W-110435,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2011-08-31 23:30:00,Wenlock River,Hudson Left,141.9671533,-12.27979585,3.0,2012-08-22 00:00:00,141.9671533,-12.27979585,NO
23594586,VR2W-110439,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2011-08-31 23:30:00,Wenlock River,Island Midstream,141.9930063,-12.27451835,3.0,2012-08-22 00:00:00,141.9930063,-12.27451835,NO
23594624,VR2W-114075,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2011-08-31 23:30:00,Wenlock River,Tentpole Mouth 1,141.9210224,-12.25928709,3.0,2012-08-22 00:00:00,141.9210224,-12.25928709,NO
23594636,VR2W-114079,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2011-08-31 23:30:00,Wenlock River,Tentpole Mouth 2,141.915977,-12.26171499,3.0,2012-08-22 00:00:00,141.915977,-12.26171499,NO
23594641,VR2W-105986,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2011-08-31 23:30:00,Wenlock River,Ducie Mouth Downriver,142.03995,-12.02511,3.0,2012-08-22 00:00:00,142.03995,-12.02511,NO
23593358,VR2W-107439,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-19 02:50:17,Wenlock River,Rifle Bird Creek,142.121652,-12.39096603,3.0,2012-08-18 02:12:24,142.121652,-12.39096603,NO
23593364,VR2W-107445,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-06 06:26:05,Wenlock River,Woodfords,142.2016551,-12.39733351,3.0,2012-08-22 06:23:00,142.2016551,-12.39733351,NO
23576648,VR2W-105791,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-04 23:48:10,Wenlock River,Rifle Bird Bend Downstream,142.1234582,-12.39095438,3.0,2012-08-18 01:33:57,142.1234582,-12.39095438,NO
23593370,VR2W-110431,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-04 23:33:21,Wenlock River,Rifle Bird Mid,142.127868,-12.38939996,3.0,2012-08-18 01:14:41,142.127868,-12.38939996,NO
23592657,VR2W-107434,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-04 21:58:10,Wenlock River,Ling Creek Downstream,142.0988687,-12.29221305,3.0,2012-08-18 04:25:18,142.0988687,-12.29221305,NO
23571145,VR2W-105624,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-04 21:57:23,Wenlock River,Sandfly Creek 1,142.1008765,-12.29217449,3.0,2012-08-18 04:01:36,142.1008765,-12.29217449,NO
23582408,VR2W-105979,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-04 06:41:54,Wenlock River,Ling Creek Upstream,142.1093183,-12.31722406,3.0,2012-08-18 02:55:43,142.1093183,-12.31722406,NO
23594577,VR2W-110436,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-04 06:16:52,Wenlock River,Ling Creek,142.113797,-12.313929,3.0,2012-08-18 03:15:48,142.113797,-12.313929,NO
23594571,VR2W-110434,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-04 04:44:17,Wenlock River,Jut Out Midstream,142.0552994,-12.27265983,3.0,2012-09-01 06:37:24,142.0552994,-12.27265983,NO
23593355,VR2W-107437,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-04 04:20:17,Wenlock River,Jut Out Downstream,142.0452832,-12.28155269,3.0,2012-09-01 05:58:11,142.0452832,-12.28155269,NO
23594589,VR2W-110440,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-04 03:21:00,Wenlock River,Island Haul Out,142.0175825,-12.26996832,3.0,2012-09-01 05:13:37,142.0175825,-12.26996832,NO
23594618,VR2W-114073,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-03 08:29:34,Wenlock River,Jut Out Upstream 1,142.06869,-12.27011601,3.0,2012-09-01 06:59:26,142.06869,-12.27011601,NO
23594627,VR2W-114076,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-02 22:10:40,Wenlock River,Nimrod Creek,142.2607714,-12.36586332,3.0,2012-08-23 06:39:07,142.2607714,-12.36586332,NO
23594607,VR2W-114070,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-02 22:06:29,Wenlock River,Sawfish New,142.2428007,-12.37714562,3.0,2012-08-23 05:49:59,142.2428007,-12.37714562,NO
23594610,VR2W-114071,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-02 21:59:54,Wenlock River,Jabaru,142.2552332,-12.37285442,3.0,2012-08-23 06:08:17,142.2552332,-12.37285442,NO
23594630,VR2W-114077,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-02 21:53:25,Wenlock River,Gibson Waterhole,142.142032,-12.38503198,3.0,2012-08-24 07:37:10,142.142032,-12.38503198,NO
23594592,VR2W-110441,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-01 22:16:00,Wenlock River,Tentpole Mouth 3,141.9049701,-12.24828039,3.0,2012-09-01 02:55:18,141.9049701,-12.24828039,NO
23594615,VR2W-114072,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-01 22:14:12,Wenlock River,Batavia 2,141.8988609,-12.19452029,3.0,2012-08-20 03:02:04,141.8988609,-12.19452029,NO
29838696,VR2W-114074,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-01 22:12:14,Wenlock River,Batavia 3,141.9001786,-12.19917946,3.0,2013-08-20 23:22:46,141.9001786,-12.19917946,NO
23594633,VR2W-114078,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-01 22:10:24,Wenlock River,Batavia 1,141.8947279,-12.19545588,3.0,2012-08-20 01:36:31,141.8947279,-12.19545588,NO
23593349,VR2W-107435,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-01 08:24:42,Wenlock River,Stones Downstream,142.1735475,-12.38842171,3.0,2012-08-22 03:31:02,142.1735475,-12.38842171,NO
23593361,VR2W-107442,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-01 07:58:06,Wenlock River,Coolibah,142.176264,-12.387092,3.0,2012-08-22 05:05:38,142.178265,-12.3852603,NO
23594583,VR2W-110438,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-01 02:24:40,Wenlock River,Ducie 2,142.2791244,-12.10876353,3.0,2012-08-21 02:54:27,142.2791244,-12.10876353,NO
23594580,VR2W-110437,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-01 01:50:42,Wenlock River,Ducie 1,142.278685,-12.10689319,3.0,2012-08-21 01:58:46,142.278685,-12.10689319,NO
23594604,VR2W-110445,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-08-01 01:26:48,Wenlock River,Ducie 3,142.278097,-12.10461139,3.0,2012-08-21 02:15:26,142.278097,-12.10461139,NO
29838667,VR2W-110443,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-07-31 04:44:17,Wenlock River,Tentpole Upstream 1,141.9323676,-12.31283605,3.0,2013-08-13 04:24:02,141.9323676,-12.31283605,NO
29838670,VR2W-110444,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2011-07-31 03:38:28,Wenlock River,Tentpole Upstream 2,141.934,-12.30588,3.0,2013-08-13 04:03:12,141.934,-12.30588,NO
